id,delinq_2yrs,earliest_cr_line2,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
850174,0,1998-12-01,0,NA,NA,7,0,5261,0.215,16,20809,20809,15000,5809,0,0,0,2014-08-01,8190,2014-08-01
850197,0,1999-04-01,2,46,NA,8,0,8510,0.468,29,17572,17545,16000,1572,0,0,0,2014-07-01,112,2014-06-01
850240,0,1996-02-01,0,NA,NA,9,0,4701,0.11,27,17422,17149,16000,1422,0,0,0,2013-01-01,12537,2016-03-01
850253,0,2000-12-01,0,42,NA,5,0,2081,0.425,28,15507,15507,12100,3407,0,0,0,2014-09-01,462,2014-08-01
850275,0,1984-07-01,2,NA,NA,8,0,12292,0.937,22,11852,11852,10000,1837,15,0,0,2014-04-01,1982,2014-04-01
850282,0,1996-05-01,2,NA,NA,10,0,101716,0.473,27,32806,32776,28000,4806,0,0,0,2014-09-01,939,2016-05-01
850312,0,2001-09-01,0,NA,NA,9,0,1749,0.082,21,18314,18282,14225,4089,0,0,0,2016-02-01,2382,2016-02-01
850331,0,1982-10-01,3,NA,NA,7,0,10890,0.831,11,16404,16404,6862,7870,0,1673,17,2014-04-01,877,2014-06-01
850335,0,1998-01-01,1,NA,NA,14,0,2256,0.033,23,13325,13325,12000,1325,0,0,0,2014-07-01,106,2016-05-01
850350,0,2006-05-01,0,51,NA,7,0,2311,0.608,11,6206,6206,5000,1206,0,0,0,2013-11-01,1829,2013-11-01
850360,0,1997-03-01,0,NA,NA,13,0,19313,0.561,27,21649,21288,15000,6649,0,0,0,2015-10-01,3779,2015-11-01
850364,0,1989-08-01,0,NA,NA,5,0,19699,0.956,7,10899,10615,9600,1299,0,0,0,2013-03-01,5265,2013-03-01
850365,0,1990-08-01,1,30,NA,11,0,13598,0.917,15,4480,4480,3600,880,0,0,0,2014-09-01,134,2016-05-01
850370,0,1986-01-01,0,62,NA,8,0,1391,0.309,28,5859,5566,5000,859,0,0,0,2014-09-01,175,2014-08-01
850382,0,2003-11-01,3,NA,NA,10,0,5458,0.941,22,12121,12121,10000,2121,0,0,0,2014-01-01,421,2014-01-01
850385,0,2007-09-01,1,NA,NA,5,0,204,0.014,6,1383,1383,1200,183,0,0,0,2013-08-01,524,2013-07-01
850434,1,1988-05-01,1,18,NA,7,0,53936,0,16,26241,26181,21600,4605,36.38000001,0,0,2014-10-01,783,2014-09-01
850435,0,1997-07-01,2,NA,NA,20,0,76325,0.673,48,44666,36452,35000,9666,0,0,0,2013-03-01,28826,2016-05-01
850440,0,1997-03-01,3,NA,NA,8,0,7439,0.54,13,7551,7551,7500,51,0,0,0,2011-10-01,7551,2016-04-01
850448,0,2000-10-01,1,NA,NA,10,0,10130,0.473,31,8222,8222,7800,422,0,0,0,2012-03-01,6719,2015-12-01
850452,0,1999-06-01,0,NA,NA,11,0,19602,0.81,45,35856,35856,24250,11606,0,0,0,2015-08-01,7866,2016-03-01
850475,0,1996-12-01,0,NA,NA,8,0,2900,0.173,29,3801,3801,3500,301,0,0,0,2014-09-01,117,2015-10-01
850510,1,1997-05-01,2,20,NA,8,0,8817,0.809,20,5722,5722,4000,1722,0,0,0,2015-07-01,1355,2016-05-01
850530,0,2002-03-01,1,NA,NA,12,0,15554,0.276,29,20453,20453,18000,2453,0,0,0,2014-09-01,583,2015-10-01
850534,0,1996-05-01,2,68,NA,7,0,17995,0.923,19,13074,13074,10000,3074,0,0,0,2013-08-01,6356,2013-09-01
850595,2,1970-02-01,3,5,NA,14,0,35767,0.711,31,361,361,206,140,14.90080506,0,0,2011-12-01,15,2016-05-01
850602,0,1997-03-01,1,38,26,3,1,0,0,21,3608,3608,3000,608,0,0,0,2013-01-01,1890,2015-06-01
850617,0,1985-10-01,2,NA,NA,8,0,0,0,16,27410,27410,19622,7789,0,0,0,2016-05-01,492,2016-05-01
850619,0,2002-05-01,3,NA,NA,4,0,732,0.282,7,10334,10334,8400,1934,0,0,0,2014-09-01,308,2016-03-01
850632,0,1993-12-01,0,NA,NA,13,0,34335,0.536,31,15623,15623,12000,3623,0,0,0,2016-04-01,1537,2016-04-01
850645,0,2002-09-01,0,NA,NA,7,0,10410,0.728,11,9899,9605,8400,1499,0,0,0,2014-09-01,313,2016-03-01
850652,0,2001-12-01,0,NA,NA,4,0,6447,0.75,8,2895,2895,2490,405,0,0,0,2012-10-01,1800,2016-05-01
850687,0,1987-11-01,0,NA,NA,4,0,6327,0.273,12,12226,12198,11000,1226,0,0,0,2014-09-01,348,2016-04-01
850711,0,1998-04-01,0,NA,NA,10,0,3710,0.066,22,3673,3671,1745,432,0,1497,15,2011-11-01,1089,2012-03-01
850712,1,2007-12-01,1,20,NA,6,0,554,0.213,10,3230,3230,2500,730,0,0,0,2013-08-01,1811,2016-05-01
850713,0,1992-09-01,0,47,NA,11,0,9558,0.855,20,5445,5441,1041,2453,0,1952,19,2012-05-01,350,2012-09-01
850727,0,1993-10-01,2,80,NA,11,0,279,0.009,23,28014,11962,25000,3014,0,0,0,2012-07-01,22203,2016-05-01
850745,4,1995-10-01,0,6,NA,3,0,262,0.327,31,14154,9368,12000,2154,0,0,0,2012-08-01,8641,2016-05-01
850753,0,2002-09-01,3,NA,NA,3,0,0,0,14,11914,11914,9200,2714,0,0,0,2014-06-01,2074,2014-06-01
850754,0,2005-05-01,0,49,NA,7,0,4475,0.503,12,10606,10312,9000,1606,0,0,0,2014-09-01,337,2016-04-01
850779,0,2000-11-01,3,NA,NA,17,0,13589,0.507,23,9703,9703,8000,1703,0,0,0,2014-09-01,283,2015-10-01
850806,0,1997-01-01,0,NA,NA,16,0,19369,0.521,50,8011,8011,7000,1011,0,0,0,2013-05-01,3452,2016-05-01
850828,0,1999-05-01,0,NA,111,15,1,8694,0.592,40,8477,8212,8000,477,0,0,0,2012-03-01,6917,2014-05-01
850886,0,2004-05-01,1,NA,NA,8,0,12727,0.513,16,25689,25689,21600,4089,0,0,0,2013-01-01,17507,2016-05-01
850888,1,1977-06-01,1,3,NA,12,0,7212,0.325,33,36828,36828,22460,14368,0,0,0,2016-05-01,659,2016-05-01
850905,0,1999-02-01,0,NA,NA,6,0,12500,0.328,35,13803,13803,12800,1003,0,0,0,2013-12-01,2774,2015-09-01
850929,0,2006-01-01,3,NA,NA,10,0,19745,0.559,11,12816,12816,10000,2816,0,0,0,2014-09-01,401,2015-12-01
850955,0,2004-10-01,1,NA,NA,6,0,4916,0.692,9,6040,6011,5200,840,0,0,0,2014-09-01,190,2016-05-01
850958,0,1996-11-01,1,NA,NA,12,0,70517,0.008,30,30640,30612,28000,2640,0,0,0,2013-05-01,14112,2013-05-01
850974,0,2000-10-01,1,NA,NA,5,0,8858,0.973,10,13354,13354,10800,2554,0,0,0,2013-04-01,6263,2014-03-01
850988,0,1996-10-01,2,NA,109,5,1,1245,0.461,13,8904,8904,8000,904,0,0,0,2012-08-01,5944,2015-12-01
850990,0,1989-10-01,2,NA,NA,12,0,21102,0.608,27,5569,5569,4800,769,0,0,0,2013-10-01,357,2016-04-01
851035,0,1988-03-01,0,NA,NA,20,0,21530,0.882,37,37814,37814,22386,15428,0,0,0,2016-05-01,677,2016-05-01
851063,0,2004-04-01,0,NA,NA,2,0,4212,0.479,6,4308,4281,4000,308,0,0,0,2012-12-01,2577,2016-02-01
851074,0,1994-03-01,0,NA,NA,5,0,1042,0.158,23,4192,4192,4000,192,0,0,0,2012-08-01,2976,2016-05-01
851080,0,1997-07-01,0,NA,NA,3,0,4279,0.334,21,9853,9574,8800,1053,0,0,0,2014-09-01,288,2014-10-01
851092,0,2005-06-01,0,NA,NA,11,0,12121,0.385,14,8436,8436,7200,1236,0,0,0,2014-09-01,253,2016-03-01
851115,0,1997-05-01,0,NA,86,7,1,2192,0.241,16,22144,21822,18900,3244,0,0,0,2014-09-01,644,2014-12-01
851142,0,1999-09-01,1,56,NA,6,0,11927,0.755,19,13416,13416,11975,1441,0,0,0,2013-02-01,2417,2013-02-01
851151,0,2002-05-01,0,80,NA,3,0,7482,0.674,9,9073,9073,8000,1073,0,0,0,2012-08-01,6248,2016-05-01
851178,0,2001-02-01,3,NA,63,15,1,17370,0.692,24,20243,20243,16000,4243,0,0,0,2013-11-01,5909,2016-05-01
851180,0,2000-05-01,0,24,NA,10,0,10998,0.331,14,3978,3728,3233,621,0,125,2,2014-03-01,130,2014-07-01
851195,0,1999-11-01,0,NA,NA,13,0,43541,0.811,28,27469,27167,25000,2469,0,0,0,2012-03-01,24146,2016-05-01
851196,0,1988-05-01,1,NA,NA,16,0,40262,0.33,36,30862,30862,22268,8594,0,0,0,2016-05-01,562,2016-05-01
851197,0,1985-03-01,0,NA,NA,9,0,61056,0.591,24,20453,20169,18000,2453,0,0,0,2014-09-01,583,2016-05-01
851222,0,2002-10-01,0,NA,NA,6,0,6285,0.571,10,1896,1896,1574,229,0,95,1,2013-11-01,70,2014-03-01
851224,0,1999-10-01,0,46,NA,9,0,2648,0.368,27,13617,13583,9900,3717,0,0,0,2016-03-01,1547,2016-03-01
851229,0,1998-07-01,1,NA,NA,7,0,3856,0.137,18,5378,5378,5000,378,0,0,0,2013-09-01,1922,2013-08-01
851328,0,1997-10-01,1,NA,NA,6,0,17982,0.45,8,19364,19364,14125,5239,0,0,0,2014-12-01,6551,2016-03-01
851356,0,1996-10-01,1,NA,87,5,1,8285,0.453,13,6444,6415,5500,944,0,0,0,2014-09-01,193,2014-08-01
851383,0,2003-03-01,0,NA,NA,7,0,641,0.427,9,2541,2541,2500,41,0,0,0,2012-02-01,1034,2015-12-01
851388,0,2000-10-01,3,NA,NA,10,0,14769,0.769,24,26015,25954,21000,5015,0,0,0,2013-09-01,8945,2015-02-01
851439,0,1991-04-01,0,26,NA,13,0,1945,0.025,52,25124,24536,22425,2699,0,0,0,2013-01-01,13465,2015-09-01
851441,0,2004-06-01,0,30,NA,4,0,0,0,12,3721,3721,3200,521,0,0,0,2013-11-01,1117,2013-11-01
851498,0,2006-10-01,1,NA,NA,6,0,21949,0.993,7,783,783,195,165,0,424,5,2011-10-01,360,2016-05-01
851505,0,2002-09-01,0,NA,NA,6,0,6303,0.863,16,18391,18391,14000,4391,0,0,0,2013-04-01,1469,2016-04-01
851550,0,1998-01-01,2,NA,NA,10,0,1026,0.027,13,13436,13408,12000,1436,0,0,0,2014-09-01,406,2014-08-01
851565,0,2007-02-01,2,NA,NA,6,0,1555,0.247,10,15103,15049,14000,1103,0,0,0,2012-04-01,13153,2015-01-01
851594,2,1986-02-01,1,21,NA,7,0,3625,0.191,53,14509,14509,12000,2509,0,0,0,2014-03-01,217,2014-02-01
851613,0,1988-03-01,0,NA,NA,10,0,20607,0.38,23,19229,18909,15000,4229,0,0,0,2015-06-01,4896,2015-05-01
851615,0,1996-04-01,0,NA,NA,5,0,23574,0.791,15,17559,17264,14900,2659,0,0,0,2014-09-01,512,2016-05-01
851645,0,2008-02-01,0,NA,NA,7,0,3044,0.609,9,9703,9703,8000,1703,0,0,0,2014-09-01,284,2016-05-01
851682,0,1999-01-01,3,NA,NA,10,0,5743,0.912,63,9234,9234,8000,1234,0,0,0,2012-09-01,5840,2014-07-01
851706,0,1999-02-01,1,NA,NA,5,0,26972,0.731,20,5514,5491,2050,2523,0,942,10,2012-07-01,459,2012-12-01
851715,0,1998-11-01,0,NA,NA,19,0,18933,0.479,44,6447,6447,5800,647,0,0,0,2014-09-01,183,2014-08-01
851757,3,1996-10-01,0,15,NA,5,0,491,0.036,29,5415,5415,5000,415,0,0,0,2012-11-01,3370,2016-01-01
851758,0,2003-10-01,3,29,NA,7,0,5040,0.325,13,6073,6073,5000,1073,0,0,0,2013-07-01,3666,2016-05-01
851770,0,2008-02-01,0,NA,NA,7,0,5553,0.591,8,3605,3605,2465,1140,0,0,0,2013-02-01,213,2016-05-01
851780,0,2007-07-01,1,NA,NA,4,0,6082,0.922,7,10387,10387,8150,2237,0,0,0,2014-09-01,303,2014-07-01
851790,0,2000-08-01,0,NA,NA,5,0,11833,0.726,10,17527,17209,12546,4982,0,0,0,2016-05-01,314,2016-05-01
851851,0,2007-09-01,0,NA,NA,8,0,7697,0.361,13,16534,16534,10600,5934,0,0,0,2015-04-01,295,2016-05-01
851874,0,1991-03-01,0,NA,NA,12,0,20009,0.408,21,23685,23330,20000,3685,0,0,0,2014-06-01,2013,2016-05-01
851887,0,1988-02-01,0,NA,NA,14,0,1838,0.044,30,6432,6432,6000,432,0,0,0,2013-07-01,2638,2013-07-01
851927,0,2003-10-01,2,27,NA,19,0,11762,0.687,36,12122,12122,10500,1622,0,0,0,2013-02-01,6436,2016-03-01
851930,0,1993-09-01,1,NA,NA,12,0,3379,0.735,35,4031,4031,3600,431,0,0,0,2014-09-01,130,2015-10-01
851976,0,1998-11-01,0,71,NA,4,0,7870,0.972,8,3068,3068,2400,668,0,0,0,2014-01-01,662,2015-04-01
851986,0,1992-07-01,0,NA,NA,6,0,3411,0.064,25,8108,8108,7500,608,0,0,0,2014-01-01,2008,2016-02-01
852006,0,1999-10-01,2,NA,NA,17,0,10489,0.283,35,9432,9432,8500,932,0,0,0,2014-05-01,1300,2015-11-01
852027,0,1997-11-01,1,28,NA,24,0,2399,0.273,44,3797,3797,3000,797,0,0,0,2014-09-01,116,2014-08-01
852040,0,2000-11-01,0,NA,NA,10,0,15614,0.913,23,18007,17620,12730,5277,0,0,0,2016-05-01,323,2016-05-01
852054,0,2004-10-01,0,57,NA,8,0,4016,0.484,17,12464,12098,8500,3964,0,0,0,2014-12-01,4133,2016-05-01
852064,0,2001-09-01,2,NA,NA,9,0,8653,0.325,15,22015,22015,17000,5015,0,0,0,2015-02-01,6903,2016-02-01
852085,0,1998-06-01,0,NA,NA,4,0,5856,0.532,10,1555,1296,1500,55,0,0,0,2012-06-01,495,2016-04-01
852089,0,2004-09-01,0,NA,NA,9,0,4179,0.161,19,3820,3820,3500,320,0,0,0,2014-08-01,52,2014-07-01
852107,0,1997-02-01,1,45,NA,5,0,6680,0.339,13,7239,7213,7000,239,0,0,0,2012-01-01,6558,2012-01-01
852134,0,1993-10-01,0,NA,NA,9,0,14705,0.987,22,597,577,161,105,0,331,4,2011-10-01,267,2015-03-01
852153,0,2003-07-01,0,NA,NA,9,0,5887,0.677,15,12357,12357,11000,1357,0,0,0,2014-02-01,1156,2016-05-01
852170,0,2000-10-01,0,78,NA,17,0,10475,0.286,35,9945,9669,9000,945,0,0,0,2013-09-01,3520,2016-05-01
852186,1,1986-10-01,0,23,NA,12,0,14044,0.361,21,8234,8234,8000,234,0,0,0,2012-04-01,6787,2016-04-01
852189,2,1991-10-01,0,18,NA,4,0,2227,0.557,14,5856,5856,5600,256,0,0,0,2012-05-01,4640,2013-07-01
852262,0,1992-05-01,4,NA,NA,12,0,24767,0.422,26,23552,23519,17675,5877,0,0,0,2016-05-01,1932,2016-04-01
852265,0,2006-09-01,0,NA,NA,4,0,1207,0.402,8,1599,1599,1500,99,0,0,0,2012-12-01,756,2012-12-01
852268,1,2000-07-01,1,20,NA,4,0,963,0.963,8,1712,1712,1600,112,0,0,0,2012-02-01,1483,2016-05-01
852324,0,1997-10-01,2,NA,NA,8,0,21900,0.901,23,28678,28678,18028,10650,0,0,0,2016-05-01,513,2015-01-01
852354,0,2005-08-01,0,NA,NA,4,0,1174,0.189,5,3536,3536,3000,536,0,0,0,2014-09-01,112,2014-08-01
852355,0,1981-01-01,0,NA,NA,15,0,53737,0.646,46,10311,10311,8800,1511,0,0,0,2014-09-01,311,2014-08-01
852404,1,1998-11-01,3,12,NA,8,0,2833,0.429,39,14874,14874,12300,2574,0,0,0,2014-05-01,2034,2016-05-01
852421,1,2002-07-01,0,13,NA,4,0,5341,0.587,11,5907,5907,5000,907,0,0,0,2013-12-01,1591,2013-12-01
852422,0,1998-03-01,1,NA,NA,8,0,195,0.005,30,2146,2146,2000,146,0,0,0,2013-04-01,1052,2013-03-01
852428,0,1984-09-01,0,52,NA,8,0,1497,0.299,21,8892,8892,8000,892,0,0,0,2014-09-01,249,2015-06-01
852429,0,1984-11-01,2,NA,NA,25,0,9669,0.166,37,6791,6791,4521,2270,0,0,0,2016-05-01,122,2016-05-01
852430,0,2001-08-01,1,25,NA,10,0,8175,0.367,13,15308,15249,13000,2273,35.00999987,0,0,2014-04-01,2522,2016-02-01
852457,0,2001-03-01,1,NA,NA,12,0,22823,0.663,23,3120,3120,3000,120,0,0,0,2012-03-01,2648,2012-08-01
852461,0,1999-02-01,0,NA,NA,16,0,4751,0.172,31,12338,12338,12000,338,0,0,0,2012-05-01,1469,2013-01-01
852472,0,1998-11-01,0,NA,NA,6,0,5474,0.421,17,5321,3585,5000,321,0,0,0,2013-02-01,2596,2016-05-01
852474,0,2002-11-01,0,39,NA,5,0,20857,0.613,9,17942,17910,14000,3942,0,0,0,2014-09-01,546,2016-04-01
852502,0,2000-09-01,1,NA,NA,8,0,978,0.03,23,4132,4131,4000,131,0,0,0,2012-03-01,3514,2012-03-01
852526,0,1993-12-01,1,NA,NA,10,0,6835,0.899,31,9166,9166,7500,1666,0,0,0,2014-03-01,1751,2016-05-01
852535,0,1997-12-01,0,NA,NA,18,0,20201,0.643,36,12320,12041,11025,1295,0,0,0,2014-01-01,3356,2016-04-01
852591,0,2000-12-01,0,66,NA,5,0,17149,0.553,19,15150,14835,12000,3150,0,0,0,2014-03-01,7267,2016-05-01
852632,0,2006-12-01,3,NA,NA,16,0,7871,0.442,19,3884,3884,2503,1141,0,241,3,2013-01-01,229,2013-05-01
852640,0,2001-06-01,1,34,NA,10,0,28214,0.504,31,8725,8725,8000,725,0,0,0,2013-05-01,3786,2016-04-01
852641,0,2001-01-01,1,NA,NA,5,0,5269,0.994,12,7513,7513,6000,1513,0,0,0,2014-09-01,234,2016-04-01
852643,0,2000-04-01,1,NA,NA,10,0,1956,0.543,32,3682,3682,3400,282,0,0,0,2012-10-01,2296,2016-05-01
852660,4,1992-06-01,3,11,NA,4,0,2143,0.932,22,8685,8685,6000,2685,0,0,0,2014-08-01,3363,2016-05-01
852678,0,1999-06-01,0,NA,NA,4,0,0,0,5,11197,11197,10000,1197,0,0,0,2014-09-01,319,2014-08-01
852681,0,1994-04-01,1,65,NA,14,0,10989,0.421,30,11593,11593,10000,1593,0,0,0,2013-12-01,3148,2016-05-01
852689,0,2001-09-01,3,45,NA,13,0,2587,0.319,18,7122,7063,6000,1122,0,0,0,2014-09-01,213,2015-12-01
852703,0,2003-09-01,1,71,NA,25,0,4604,0.434,39,5393,5393,2412,2631,0,351,64,2014-11-01,133,2015-03-01
852723,0,1993-11-01,1,NA,NA,11,0,9025,0.19,23,27637,27581,24800,2837,0,0,0,2014-02-01,6065,2014-02-01
852736,1,1978-02-01,1,20,NA,4,0,15545,0.886,26,11876,11702,10225,1651,0,0,0,2014-09-01,350,2014-09-01
852755,0,2004-01-01,0,NA,NA,7,0,10222,0.237,8,1315,1315,1200,115,0,0,0,2014-09-01,38,2015-01-01
852764,0,1993-04-01,1,25,NA,6,0,424,0.088,16,5394,5394,5000,394,0,0,0,2012-04-01,4697,2012-04-01
852767,0,1996-08-01,0,NA,NA,8,0,100511,0.009,13,34049,33765,30000,4049,0,0,0,2014-06-01,3772,2015-01-01
852787,0,2006-02-01,1,56,NA,9,0,3580,0.416,16,879,879,407,116,0,357,4,2011-11-01,262,2016-05-01
852793,0,1998-07-01,3,NA,NA,4,0,6675,0.607,19,23934,23909,23675,259,0,0,0,2011-09-01,23934,2014-03-01
852809,0,1974-05-01,1,31,NA,2,0,657,0.131,14,3079,3079,605,2445,29.10508528,0,0,2012-09-01,152,2013-02-01
852813,0,2000-04-01,1,67,NA,10,0,11161,0.512,13,8026,8026,5746,2281,0,0,0,2016-05-01,144,2016-04-01
852817,0,1993-11-01,0,62,NA,13,0,8442,0.391,22,7003,7003,6400,603,0,0,0,2014-06-01,775,2016-05-01
852831,0,1996-02-01,0,59,NA,4,0,7049,0.801,22,14060,14060,12000,2060,0,0,0,2014-09-01,401,2016-05-01
852835,0,1997-01-01,2,48,NA,5,0,1166,0.972,12,8984,8984,7200,1784,0,0,0,2014-05-01,1249,2014-04-01
852871,2,2006-09-01,0,11,NA,5,0,2510,0.306,8,3665,3665,3000,665,0,0,0,2014-10-01,116,2015-03-01
852879,0,2004-05-01,0,NA,NA,7,0,3049,0.984,9,160,160,87,59,14.98453608,0,0,2012-01-01,88,2016-05-01
852888,0,2000-11-01,0,65,NA,9,0,22762,0.933,24,9428,9339,8000,1428,0,0,0,2014-09-01,291,2016-05-01
852896,0,1999-01-01,0,NA,NA,17,0,14870,0.537,27,7409,7409,6500,909,0,0,0,2012-09-01,4904,2012-09-01
852898,0,1998-05-01,2,NA,98,7,1,6863,0.746,14,7051,7051,3555,2944,0,553,9,2013-07-01,296,2013-12-01
852914,0,1999-04-01,1,NA,NA,21,0,16898,0.397,33,12704,12704,10400,2304,0,0,0,2014-09-01,394,2016-05-01
852921,0,1994-12-01,1,82,NA,10,0,17418,0.979,20,3002,3002,2400,602,0,0,0,2014-07-01,253,2016-05-01
852931,0,1999-09-01,3,NA,92,4,1,2153,0.979,6,1889,1889,1500,389,0,0,0,2014-09-01,56,2016-05-01
852973,0,2001-07-01,0,72,78,10,1,7412,0.872,35,9112,8949,7221,1882,0,10,0,2013-05-01,456,2016-04-01
852982,0,2004-12-01,0,NA,NA,5,0,5674,0.567,7,8194,8194,7250,944,0,0,0,2014-02-01,1803,2015-04-01
852988,0,1997-11-01,0,NA,NA,9,0,9981,0.839,13,11785,11785,10000,1785,0,0,0,2014-09-01,355,2016-02-01
852997,0,2004-12-01,0,NA,NA,9,0,758,0.107,11,5370,5316,5000,370,0,0,0,2013-08-01,2065,2013-08-01
853010,0,2004-09-01,1,83,NA,6,0,2311,0.392,11,13791,13791,11600,2191,0,0,0,2014-02-01,2620,2016-05-01
853014,0,2003-05-01,2,NA,NA,9,0,15830,0.584,15,17271,17206,11982,5290,0,0,0,2016-05-01,309,2016-05-01
853033,0,1991-02-01,1,NA,NA,13,0,20064,0.606,42,26612,26612,25000,1612,0,0,0,2012-09-01,18063,2016-05-01
853049,0,1990-07-01,1,NA,NA,6,0,10963,0.446,14,31924,31924,24000,7924,0,0,0,2016-03-01,3636,2016-03-01
853071,0,1989-05-01,1,NA,NA,4,0,5519,0.438,11,5264,5233,3911,1353,0,0,0,2016-05-01,95,2016-05-01
853087,0,1998-01-01,2,47,NA,11,0,7666,0.576,54,17626,17598,16000,1626,0,0,0,2012-04-01,15195,2013-03-01
853105,0,1997-09-01,0,NA,NA,12,0,11793,0.596,32,20436,20085,16000,4436,0,0,0,2015-04-01,5847,2015-04-01
853127,0,1987-07-01,0,NA,NA,6,0,8982,0.817,12,11537,11537,10625,912,0,0,0,2014-09-01,334,2015-04-01
853130,0,2001-04-01,1,NA,93,7,1,3654,0.716,13,7466,7466,6000,1466,0,0,0,2014-09-01,222,2016-02-01
853138,1,1997-06-01,0,10,NA,8,0,345,0.575,11,1859,1859,1600,259,0,0,0,2014-09-01,57,2014-09-01
853145,1,2001-01-01,2,19,NA,8,0,5067,0.317,15,48640,48605,35000,13640,0,0,0,2014-04-01,21754,2014-04-01
853157,1,1987-03-01,2,6,NA,26,0,8877,0.298,42,8312,8312,6800,1512,0,0,0,2013-03-01,4118,2013-03-01
853159,0,1996-03-01,0,NA,NA,7,0,20407,0.907,12,26766,26729,18225,8541,0,0,0,2015-07-01,66,2015-06-01
853167,0,1999-11-01,0,NA,NA,6,0,30490,0.749,22,48298,48263,35000,13298,0,0,0,2014-04-01,12419,2016-05-01
853176,0,1999-12-01,0,NA,NA,4,0,334,0.668,5,904,904,272,224,29.93203059,380,69,2012-03-01,106,2012-06-01
853183,0,1998-04-01,0,NA,NA,9,0,6718,0.207,27,21648,20927,16442,5207,0,0,0,2016-05-01,388,2016-05-01
853197,0,1991-11-01,4,NA,NA,10,0,96262,0.444,36,33664,33635,29000,4664,0,0,0,2013-04-01,2067,2013-04-01
853204,0,2000-02-01,0,29,NA,14,0,8878,0.63,24,14780,14780,12600,2180,0,0,0,2012-09-01,11232,2016-05-01
853224,0,1992-07-01,1,NA,NA,14,0,145518,0.141,29,15029,15029,14500,529,0,0,0,2012-06-01,11533,2012-06-01
853229,0,2003-02-01,0,NA,NA,7,0,8034,0.336,16,13149,13149,12000,1149,0,0,0,2014-10-01,369,2015-10-01
853242,0,1994-10-01,0,NA,NA,3,0,25507,0.785,12,38584,38281,35000,3584,0,0,0,2012-05-01,32641,2015-06-01
853254,0,1993-04-01,0,NA,NA,5,0,15092,0.483,28,28180,28148,21850,6330,0,0,0,2015-04-01,8030,2015-04-01
853280,1,1996-12-01,0,7,NA,4,0,3887,0.288,18,9428,9428,8000,1428,0,0,0,2014-09-01,285,2014-09-01
853305,0,1988-07-01,0,NA,NA,3,0,0,0.2465,22,11785,11196,10000,1785,0,0,0,2014-09-01,370,2015-09-01
853314,0,1991-07-01,0,NA,NA,10,0,20479,0.785,24,51330,50927,35000,16330,0,0,0,2016-02-01,6596,2016-02-01
853315,0,2005-09-01,1,NA,NA,11,0,12342,0.779,11,15767,15767,13000,2767,0,0,0,2014-09-01,454,2015-11-01
853323,0,1991-02-01,1,NA,106,6,1,3392,0.365,24,5808,5779,5000,808,0,0,0,2014-09-01,177,2016-03-01
853328,1,1978-09-01,0,22,NA,6,0,402,0.025,12,16619,16619,12000,4619,0,0,0,2014-11-01,5842,2016-04-01
853331,0,1996-01-01,2,NA,NA,11,0,2456,0.057,11,5935,5935,5000,935,0,0,0,2014-09-01,182,2016-05-01
853345,0,2002-11-01,0,NA,NA,9,0,7512,0.365,14,10424,10369,9600,824,0,0,0,2014-09-01,306,2016-05-01
853391,0,2001-02-01,0,NA,NA,4,0,10294,0.953,7,9162,9162,7500,1662,0,0,0,2014-09-01,284,2016-05-01
853404,0,1994-12-01,2,NA,NA,16,0,3763,0.035,39,10951,10951,10000,951,0,0,0,2014-09-01,307,2016-05-01
853406,0,1983-11-01,4,61,NA,10,0,93178,0.406,27,27189,24993,15457,9657,0,2076,21,2014-09-01,698,2015-01-01
853435,0,2006-02-01,3,39,NA,6,0,1374,0.393,8,4304,4304,3600,704,0,0,0,2014-09-01,121,2015-04-01
853470,0,1990-01-01,0,61,NA,15,0,8583,0.114,32,14604,14300,12000,2604,0,0,0,2015-07-01,3541,2016-01-01
853474,0,2003-12-01,2,NA,NA,4,0,8555,0.75,13,326,326,112,48,0,166,0,2011-10-01,160,2016-05-01
853495,1,1993-05-01,2,20,NA,13,0,109993,0.195,43,23051,23051,20000,3051,0,0,0,2012-09-01,16648,2015-06-01
853505,0,1997-11-01,2,NA,NA,13,0,31828,0.634,32,34663,34629,25450,9213,0,0,0,2015-05-01,9213,2016-05-01
853508,0,1998-11-01,1,NA,NA,14,0,23403,0.46,24,25227,25194,17616,7611,0,0,0,2016-05-01,451,2016-05-01
853519,0,1998-08-01,2,24,NA,2,0,1340,0.298,9,6063,6063,5000,1063,0,0,0,2014-08-01,343,2014-08-01
853520,0,1980-06-01,2,NA,NA,21,0,79924,0.481,45,14366,14366,12000,2366,0,0,0,2013-12-01,3865,2013-12-01
853525,0,1998-10-01,1,39,NA,8,0,7815,0.888,28,6892,6892,6000,892,0,0,0,2013-07-01,2789,2016-05-01
853561,1,2001-07-01,1,18,NA,17,0,5739,0.267,28,9580,9580,9000,580,0,0,0,2012-09-01,6505,2014-10-01
853562,0,2006-04-01,2,NA,NA,10,0,0,0,16,10747,10716,8700,2047,0,0,0,2014-06-01,4709,2014-06-01
